Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label
43,6075.417101513137,48,158599.13109414445,7,0,Brasil,13.75,0,5,3,4,1,1,0,0,2,0.0,1
51,11990.524335468768,10,124484.69755643938,12,1,EUA,13.75,1,10,5,5,1,1,0,1,5,69544.76002197783,1
63,9825.57241562779,15,258348.00405245164,1,1,Brasil,5.0,0,4,2,1,0,0,0,0,3,0.0,0
51,19968.146543837236,103,902652.5046832172,11,1,Alemanha,13.75,1,13,4,4,1,0,1,1,9,55455.20022752529,1
46,19335.5861840975,47,430450.0626125123,5,2,Alemanha,2.0,0,6,1,1,0,0,0,1,5,0.0,1
21,8528.310148995386,93,580980.6344562535,6,1,Brasil,2.0,0,5,3,2,0,0,0,0,4,0.0,0
34,14228.550473613926,25,1299281.5452894822,14,0,EUA,13.75,0,3,3,3,1,0,0,1,2,0.0,1
52,14997.130227517806,112,723459.1358176635,17,0,Alemanha,13.75,1,11,4,4,1,1,1,1,7,5341.903108022891,1
30,9610.084567902386,6,1119169.399858864,3,1,Brasil,13.75,0,7,2,2,0,0,0,0,4,0.0,0
58,6017.8338540071845,11,830683.4759058185,4,1,Brasil,13.75,1,14,4,5,0,1,0,0,10,25499.289602263525,0
56,11950.80620276777,17,346248.8184844409,1,2,Brasil,13.75,0,2,2,1,1,0,0,1,0,0.0,0
32,11308.617300743555,15,157299.7806092293,4,1,Brasil,13.75,0,7,1,2,0,0,0,1,5,0.0,0
46,10256.942012117523,16,480100.67566667683,14,0,Brasil,13.75,0,3,2,3,0,0,0,0,2,0.0,0
46,13769.26747265794,56,124823.93428717826,7,0,Alemanha,13.75,1,13,4,4,1,1,0,1,7,12635.932037219658,1
28,8997.081571977606,66,1241037.8001807157,7,1,Brasil,13.75,0,0,1,1,0,0,0,0,1,0.0,0
69,7392.009809683428,36,1593478.0269175398,1,1,Alemanha,13.75,0,3,2,2,0,0,0,0,3,0.0,0
49,12436.331881399328,83,686084.1287924277,2,0,Brasil,13.75,0,1,2,1,0,0,0,0,0,0.0,0
19,13543.880370275503,38,780351.0001511929,3,1,Brasil,5.0,0,1,1,1,0,1,0,1,1,0.0,0
64,7293.420224399788,114,1634220.2148910202,18,2,Brasil,13.75,0,6,2,3,0,0,0,0,5,0.0,0
31,15712.362443964324,85,452999.69562338496,11,1,Brasil,5.0,0,7,3,2,1,0,0,1,3,0.0,0
37,4918.075448895687,75,247128.92773779968,12,1,EUA,13.75,0,7,2,3,1,0,0,1,5,0.0,0
39,9687.546165137426,105,1007225.0534888621,14,1,Brasil,13.75,0,3,3,3,1,0,1,1,3,0.0,0
28,10967.965855209564,3,1295918.437371142,9,0,Brasil,13.75,0,7,1,2,1,0,1,0,4,0.0,0
44,9455.10514939228,98,1203312.3058424937,10,0,Alemanha,5.0,1,13,3,2,0,1,0,1,8,44810.052804810744,1
20,9739.75810579523,18,1430607.36009562,13,0,Brasil,5.0,0,4,3,3,1,0,0,1,2,0.0,0
34,19484.297929232456,79,122934.85252431752,3,0,Brasil,5.0,0,0,1,2,0,1,0,0,0,0.0,1
61,8596.463643844405,89,862121.209389162,9,2,Brasil,13.75,0,2,1,2,0,0,1,0,2,0.0,0
45,21764.886889887654,54,484755.3426519293,2,0,Brasil,13.75,1,14,4,4,1,0,1,1,8,41640.305156185605,1
46,13748.507118924208,114,1520651.306496588,8,1,Brasil,13.75,0,4,2,3,0,0,0,0,2,0.0,0
38,12368.220549247968,115,1746733.6632800957,7,1,Brasil,2.0,0,2,3,2,1,1,0,0,0,0.0,0
64,13904.961413550664,79,569858.1242047657,9,1,Brasil,13.75,0,0,1,1,0,1,0,0,1,0.0,0
33,22119.71099700781,94,199483.97734812245,13,1,Brasil,2.0,0,7,2,1,0,0,0,0,3,0.0,0
54,8025.627984274208,17,514321.6443628797,7,1,Brasil,13.75,0,7,3,2,1,1,0,0,4,0.0,0
37,7518.328324254443,82,216976.89322725017,7,1,EUA,5.0,0,3,1,1,0,0,0,1,1,0.0,0
23,8980.535213712315,95,651620.110565773,1,2,Brasil,5.0,0,1,2,2,0,0,0,1,0,0.0,0
36,12128.572587858243,114,1081015.1708604333,2,0,Brasil,5.0,0,3,3,4,0,1,0,1,3,0.0,1
22,5096.915500749707,107,1947625.099252431,17,0,Brasil,5.0,0,3,1,1,0,0,0,0,1,0.0,0
20,12089.356957274433,82,804746.8061592035,10,1,Alemanha,13.75,0,5,3,2,0,0,1,0,2,0.0,0
18,18774.188533654687,119,447879.44847069605,15,1,EUA,13.75,0,7,1,1,0,0,0,0,5,0.0,0
55,12605.62956249911,99,341935.46333796176,16,1,Brasil,2.0,0,5,3,4,1,0,0,0,3,0.0,0
32,10829.258164098892,13,354349.13461596525,13,2,Brasil,13.75,0,0,2,3,0,1,0,0,0,0.0,0
51,9527.358205265491,63,393269.3896903038,8,1,Brasil,2.0,0,4,3,3,1,1,0,0,2,0.0,0
52,15594.046818206258,14,1526911.3748495197,9,2,Brasil,13.75,0,0,1,2,0,0,0,1,1,0.0,1
66,8696.66890704781,59,131445.14575051563,1,1,Brasil,13.75,0,6,1,1,0,1,0,1,3,0.0,1
42,19385.58368239699,36,1994831.3868166378,4,0,EUA,13.75,0,5,3,3,0,0,0,0,3,0.0,0
41,19733.43899085743,18,1050145.9184208596,18,1,Brasil,5.0,1,13,5,4,0,0,0,1,7,15146.58856090005,1
29,13027.00319464715,5,1093101.069658643,1,2,Brasil,13.75,0,3,1,1,0,0,0,0,2,0.0,0
35,11953.93964769342,14,721552.1186122136,3,1,Brasil,13.75,0,2,3,2,0,0,0,0,2,0.0,0
32,16122.639232966238,25,1383608.1652301198,10,2,EUA,13.75,0,0,3,3,0,1,0,1,0,0.0,0
61,16379.1940089093,44,948198.1183527875,2,2,Brasil,13.75,1,12,5,5,1,1,1,0,9,24421.9581060332,1
33,8776.033075762338,39,664831.9570794541,18,1,EUA,13.75,0,0,2,2,1,0,0,0,0,0.0,0
44,9893.779467453192,12,537625.4233790053,2,0,Brasil,13.75,0,1,3,3,0,1,0,1,0,0.0,0
25,6710.610261266818,104,1852045.9017971864,13,1,EUA,13.75,0,6,3,4,1,0,0,0,5,0.0,0
63,13636.259753336228,61,589069.1349543162,9,2,Brasil,13.75,0,4,2,1,0,0,1,0,3,0.0,1
42,14666.511533827563,62,878422.5862653855,2,0,Brasil,13.75,0,1,3,2,0,0,0,0,0,0.0,0
34,6600.297448554908,53,707179.3902117718,2,1,Brasil,2.0,0,2,1,1,0,0,0,1,1,0.0,1
46,10179.204380735364,53,181495.86658179155,5,1,Brasil,5.0,1,9,4,3,1,0,1,1,5,24907.1131893347,1
25,6610.984329674603,28,380009.44501971157,14,0,Brasil,13.75,0,1,3,4,0,0,0,0,0,0.0,0
32,8404.800759024649,35,387108.9308995002,3,1,Brasil,13.75,1,13,4,4,1,1,0,0,9,69107.94765870733,0
44,14204.068240905199,118,1390362.533635413,14,1,Brasil,13.75,0,5,3,4,0,0,0,0,4,0.0,0
63,9066.071733286883,65,819104.9658319602,1,2,Alemanha,13.75,1,10,5,5,0,1,1,1,6,19090.148563321483,1
67,10796.696175870806,3,1566115.4505106106,9,1,Brasil,2.0,0,7,1,2,0,1,0,0,3,0.0,0
69,5490.7530882107385,43,1420812.3394249724,16,2,Brasil,5.0,1,12,5,5,0,0,1,1,8,35722.26807536589,1
24,12747.960838898656,50,392179.0351281149,17,0,EUA,13.75,0,5,1,1,1,1,0,1,4,0.0,1
20,11822.906720621404,71,1130204.6710390004,8,0,Brasil,13.75,0,6,3,4,0,0,0,1,5,0.0,0
46,9084.16299986735,9,1488388.6036371177,15,2,Brasil,2.0,1,10,3,2,1,0,0,1,7,39484.65186753352,1
61,11243.942809270104,36,1269755.4177166887,8,1,Brasil,13.75,1,9,4,4,1,1,0,0,6,57848.369921260586,1
41,12721.179522013777,23,1204032.851095082,7,0,Alemanha,13.75,0,0,3,3,1,0,1,0,0,0.0,0
20,8740.527404362623,88,1481825.6659275282,9,0,Brasil,13.75,1,12,4,3,0,1,0,1,7,59560.623830053664,1
37,6094.949823992883,74,122993.67112005071,2,1,EUA,5.0,0,3,1,2,0,0,0,0,1,0.0,0
63,19222.29773074726,50,1465529.6752492513,10,0,Brasil,13.75,0,7,1,2,1,0,1,0,3,0.0,1
32,9466.90918115891,55,552583.9736753225,5,1,Brasil,13.75,1,12,3,4,0,1,0,1,7,42189.53985601135,0
42,11612.959587252442,112,1148025.7864736146,16,1,Brasil,13.75,0,7,3,2,0,0,1,0,5,0.0,0
47,16043.358940081254,12,492186.93944604986,1,1,Brasil,13.75,0,4,3,4,1,0,0,1,1,0.0,0
31,26116.220750281936,83,1679246.9686916068,6,2,Alemanha,13.75,0,3,3,2,1,1,0,0,1,0.0,0
24,7022.054200444537,32,966313.1150585045,10,0,EUA,13.75,1,10,3,2,1,0,1,0,5,40266.801216554995,0
34,13799.30885490604,24,1289453.0119297174,10,1,EUA,13.75,0,3,2,2,1,0,0,0,3,0.0,0
61,9169.790858823575,86,1590223.2665186888,19,0,Brasil,13.75,0,0,3,3,1,0,0,1,1,0.0,1
37,9844.838781693157,67,1791677.357592015,13,2,Brasil,13.75,1,11,5,5,1,0,0,1,7,15688.747441092266,1
53,9119.151915972841,104,1466803.5731679886,19,2,Brasil,2.0,0,6,3,3,1,0,0,0,4,0.0,0
26,7497.38012879766,27,306049.4666189074,3,1,Brasil,13.75,0,0,1,1,0,0,0,0,0,0.0,0
55,11834.834552861354,61,1710519.4154757152,13,1,EUA,5.0,0,7,3,3,0,0,0,0,5,0.0,0
65,6101.989251807057,19,1240970.0525723572,4,0,EUA,13.75,0,7,1,2,1,0,0,0,4,0.0,0
39,15787.230266047482,73,1222805.0191767444,8,2,EUA,13.75,1,10,4,3,1,0,1,0,5,95351.63507626666,1
19,12220.011744133499,51,1843467.714011794,12,1,Brasil,13.75,1,9,4,3,0,0,0,0,5,31917.51715019638,0
41,13689.73989160576,64,505174.7957751074,17,2,EUA,13.75,1,13,5,5,1,0,0,1,7,71539.82415257189,1
25,10135.245552215109,113,486779.3608031263,1,0,Brasil,13.75,0,3,3,2,0,0,0,0,1,0.0,0
28,10531.184263153007,77,1031255.1738429741,2,1,Brasil,13.75,1,10,5,5,0,1,0,0,7,18285.307638536633,0
30,13150.255620669312,2,1504217.5024043815,9,1,Brasil,13.75,1,11,5,5,1,1,0,1,6,32771.94255178875,1
34,7343.797470376698,36,900009.0093747332,1,2,EUA,5.0,1,14,4,4,1,0,1,1,8,6170.004889804051,1
25,10568.038262346658,93,1271443.8658858805,19,1,Brasil,2.0,0,4,3,2,0,0,0,0,3,0.0,0
38,8561.545944486184,11,910524.2012032105,17,1,Brasil,13.75,0,2,2,1,0,0,0,0,2,0.0,0
35,8437.724757635942,98,1224670.4891690677,5,2,Brasil,13.75,1,10,5,5,0,1,1,1,6,5047.670062051154,1
47,3560.647037497434,68,1646301.9822012852,15,0,Alemanha,13.75,1,12,4,5,1,1,0,1,7,59806.081785903494,1
35,17357.30635792,68,369148.6252209374,12,1,EUA,5.0,1,8,4,5,1,1,0,1,5,43768.69564850274,1
63,9253.844987384924,116,1393803.2826719081,4,1,Brasil,2.0,0,6,3,2,0,0,0,0,3,0.0,0
64,16653.5042206542,64,1576977.2212829848,15,0,EUA,13.75,0,3,3,3,0,0,0,1,3,0.0,0
48,16275.169285577169,1,899751.7008887471,3,1,Brasil,5.0,0,3,3,4,0,0,0,0,3,0.0,0
55,6856.001173934025,89,653234.81836503,14,1,Brasil,5.0,0,2,3,4,1,0,0,1,1,0.0,0
49,7646.355057308617,26,36953.20460956014,4,1,Brasil,5.0,0,0,2,3,0,0,0,0,0,0.0,0
28,22242.011837422735,11,1596238.9944448462,19,1,Brasil,5.0,0,2,2,2,1,0,0,0,0,0.0,0
62,19003.703767708575,87,662597.9314816162,6,1,Brasil,13.75,0,7,1,1,1,0,0,1,4,0.0,0
42,11873.925946687583,2,721045.84412202,17,2,EUA,5.0,0,1,1,2,0,0,0,0,0,0.0,0
50,13029.492425669398,83,678652.2645666364,18,1,EUA,13.75,0,3,2,2,0,0,0,1,3,0.0,0
55,9476.614388211245,93,1002491.2683165529,8,2,Brasil,5.0,0,3,1,2,1,0,0,0,2,0.0,0
58,13729.41085680136,40,1407974.1507059634,19,2,Brasil,13.75,0,4,2,1,0,1,0,0,2,0.0,0
25,9131.272397110115,119,1546007.6306910166,12,2,Brasil,2.0,1,11,5,5,1,1,1,0,7,24724.736850194968,1
28,3870.584942806461,116,791215.733602285,17,2,Brasil,5.0,1,13,4,3,1,1,0,1,7,59345.089397155316,1
39,6713.7768539557965,4,1329573.0497398865,19,1,Brasil,13.75,0,6,1,1,0,1,0,0,3,0.0,0
68,12084.37099140235,80,1444161.6580399172,1,1,EUA,13.75,0,2,1,2,0,0,1,0,0,0.0,0
41,7475.731057989649,111,600865.4900379892,11,1,Brasil,5.0,0,1,2,2,0,1,0,0,0,0.0,1
58,11730.890140345862,37,202276.72437881562,10,2,Brasil,5.0,0,4,1,1,0,0,0,1,3,0.0,0
34,7701.355842268547,61,1790384.7840824802,16,1,Brasil,13.75,0,0,2,3,1,1,0,0,1,0.0,0
29,8870.584309992026,91,1357460.78384537,5,1,Alemanha,2.0,1,14,5,5,1,0,0,1,9,27368.049310487873,0
63,15412.661225652766,5,1299739.71366382,17,0,Brasil,13.75,0,6,1,1,1,0,0,0,5,0.0,0
49,12989.922190560419,15,127216.00527183618,9,2,Brasil,5.0,0,1,1,2,0,0,0,0,1,0.0,0
32,11961.342314746611,87,1637567.3844328136,8,1,Brasil,13.75,0,6,2,3,0,0,0,0,4,0.0,0
33,15515.855892282605,113,1136447.7706112457,10,0,Brasil,13.75,0,2,3,2,1,0,0,0,2,0.0,0
39,13922.43437338939,67,1697289.9904619567,8,1,Alemanha,13.75,0,0,2,1,0,0,1,1,0,0.0,1
45,17786.25316500547,82,1949376.7556361554,3,1,Brasil,5.0,1,12,5,4,1,1,1,0,8,41305.22179372475,1
37,10160.562950739439,107,1914629.6385516818,12,0,EUA,13.75,0,3,3,4,0,0,0,0,3,0.0,0
50,10281.460085889965,26,1713617.799316513,4,0,Brasil,5.0,1,8,4,4,0,0,1,1,6,92022.81909400132,1
27,6795.562934434619,6,31785.273924424113,18,0,Brasil,13.75,1,10,5,5,0,1,1,0,7,39775.8130638497,1
57,10284.07713051032,44,1772597.1443915435,9,0,EUA,13.75,0,7,1,1,1,0,0,0,4,0.0,0
49,15859.079577209783,118,159374.00451701455,4,1,EUA,5.0,0,6,2,2,0,0,0,0,5,0.0,0
67,17199.949489048537,58,1703876.0006517668,2,2,Brasil,13.75,1,12,4,4,1,0,1,1,7,94011.19564656401,1
50,15841.220672346672,81,567546.396537131,7,1,Brasil,13.75,0,4,2,1,0,0,0,0,2,0.0,0
19,4823.232533802255,46,1224035.9936814015,18,1,Brasil,13.75,0,5,1,1,1,1,0,0,4,0.0,0
50,16332.580850642938,102,85755.77998826055,2,2,Alemanha,13.75,0,1,3,3,1,0,0,0,0,0.0,0
50,4645.925506911717,42,1544651.5752752738,2,1,EUA,13.75,0,5,3,4,0,1,0,0,2,0.0,0
58,15592.46929648939,48,232295.18324361328,10,1,Brasil,13.75,1,13,3,4,1,0,1,0,8,19416.026425091484,1
30,10528.861893715779,114,827269.461634786,3,1,Brasil,13.75,0,7,2,1,0,0,0,1,4,0.0,0
47,14810.133255735422,27,1636717.5446273498,19,1,Brasil,5.0,0,0,2,2,0,0,0,1,0,0.0,0
50,6670.206608421737,20,1393744.503051587,2,0,EUA,13.75,1,14,5,5,1,1,1,1,8,62050.17136065568,1
30,16684.670530824587,70,22024.96674755315,3,2,Brasil,13.75,1,13,5,5,1,0,1,1,9,23035.245420011215,1
69,6140.101015580444,115,812034.3457396722,9,0,Brasil,13.75,0,4,3,4,0,1,0,0,2,0.0,0
43,9326.180356587289,35,93435.75875937098,11,1,Alemanha,13.75,1,12,3,3,0,0,1,0,8,67741.039366834,1
39,8007.621488923859,76,1350264.7230287537,11,0,Brasil,13.75,0,2,2,2,0,1,0,0,2,0.0,0
56,4982.860588710004,48,1938207.4985891096,3,1,Brasil,13.75,0,1,2,3,1,0,0,1,0,0.0,0
19,12378.110270353873,67,1313969.911978511,5,1,Brasil,13.75,1,13,3,4,1,1,0,1,8,75489.52127323959,0
55,19224.356471347844,112,456501.137923936,12,1,Brasil,13.75,0,3,1,1,1,0,0,1,2,0.0,0
56,22667.620889280035,68,716913.7338124148,15,0,Brasil,13.75,0,6,2,3,0,1,0,1,5,0.0,1
43,12388.623148344992,52,1953534.6057603508,17,0,Brasil,13.75,0,3,2,2,0,0,0,1,1,0.0,0
63,16466.72510027009,109,455864.2999443766,16,1,Brasil,13.75,1,13,4,3,1,0,1,1,7,59446.38722751548,1
67,12928.37855171415,68,1127442.855378341,17,0,Brasil,5.0,0,6,2,2,0,0,0,0,4,0.0,0
32,13995.532779072852,4,806903.079276672,15,1,Brasil,13.75,0,5,1,2,0,0,0,1,3,0.0,0
51,10631.405395491045,39,1538947.442877161,13,1,Brasil,13.75,1,8,4,5,0,0,1,0,6,90254.27663917831,0
59,12780.307701690408,21,1736104.6512399754,2,0,Brasil,13.75,0,6,2,3,0,0,0,0,5,0.0,0
61,14149.914818425714,108,688266.1759570906,17,0,Brasil,13.75,0,0,1,1,1,0,0,0,1,0.0,0
66,9686.161084494674,66,1324188.7637617714,1,2,Brasil,2.0,0,3,2,1,0,0,0,0,2,0.0,0
57,11690.022800428049,16,1102604.9180602774,10,1,EUA,13.75,0,3,3,3,1,0,0,0,3,0.0,1
28,11766.279524010048,7,564104.5352103125,4,0,Brasil,13.75,0,6,1,2,0,0,0,0,3,0.0,0
20,15305.613269322099,83,551162.1975978734,10,1,Brasil,13.75,1,10,3,3,1,1,1,1,7,57099.4776803174,1
23,7735.871313489278,107,1081876.978589285,12,2,Brasil,13.75,0,7,3,3,0,0,1,0,4,0.0,1
26,11793.831165569394,97,316465.7183292766,3,1,Brasil,13.75,0,2,1,2,1,0,0,0,0,0.0,0
23,19648.02187621079,9,1623511.6940001182,1,1,EUA,13.75,0,4,1,2,1,0,0,1,1,0.0,0
26,16656.24061034375,101,147319.6300088,19,0,Brasil,13.75,1,10,3,4,1,1,1,1,6,24882.45070972045,1
56,17396.71619555482,17,198203.2275545495,1,0,Brasil,13.75,1,8,4,3,1,0,1,1,4,64746.972153852206,1
48,12097.727360712137,91,691030.3547652625,19,1,Brasil,13.75,1,14,3,3,1,1,0,1,8,50171.031264738034,1
49,13283.990254744092,97,245002.5988122954,4,1,EUA,5.0,1,14,4,4,0,0,1,1,9,81810.75018208167,1
58,16008.944666811702,113,956643.04229843,13,1,Brasil,13.75,0,6,3,2,0,0,1,1,4,0.0,0
67,18241.02211812372,12,805355.021979322,14,1,Brasil,13.75,0,2,3,2,1,0,0,1,0,0.0,1
29,4193.588348468454,57,1446401.4938125769,14,1,Alemanha,5.0,1,13,4,4,0,1,0,0,8,52335.65555017415,1
25,6738.234771800618,45,1906478.2688673434,3,1,Brasil,2.0,0,1,3,2,0,1,0,0,1,0.0,1
25,17237.77640561059,120,1509581.5836308606,19,1,EUA,5.0,1,12,4,3,0,0,0,1,9,37713.436396226956,0
67,10892.442576924786,11,367102.8391324027,11,1,Brasil,13.75,0,7,3,4,0,1,0,1,5,0.0,1
45,9313.11684296769,13,1871687.3580741622,9,0,Brasil,13.75,0,7,3,3,0,1,0,0,4,0.0,0
37,6983.356052017584,31,790345.5307806038,6,2,Brasil,13.75,1,11,4,5,1,1,1,0,8,30570.593616614653,1
64,9779.933193823563,77,953636.8282445567,4,0,Brasil,5.0,0,1,2,1,1,0,0,0,0,0.0,1
24,6390.522866304701,102,848936.7123675647,5,1,Brasil,13.75,1,14,3,4,0,1,0,1,8,89299.43125248855,1
28,20364.377090929906,26,568288.5763425607,9,1,Brasil,13.75,0,4,1,1,0,0,0,1,1,0.0,0
37,11910.255792077705,63,1791138.1327169929,1,1,Brasil,5.0,0,6,3,3,1,0,0,1,3,0.0,1
33,11768.19783294913,31,671155.3431342661,15,2,Brasil,5.0,0,2,2,2,1,0,0,0,2,0.0,0
21,14352.306700671328,22,1161406.9746622972,11,0,Brasil,13.75,0,4,2,1,1,0,0,0,3,0.0,0
23,15849.380677066278,6,487666.8329049171,1,1,Brasil,13.75,0,1,3,4,0,1,0,0,0,0.0,0
39,15783.552626218558,20,1596776.995792659,17,0,Brasil,13.75,0,4,3,2,0,0,0,0,2,0.0,0
43,16294.487775630287,85,1550655.3324630812,15,0,Brasil,13.75,0,6,2,3,0,0,0,0,3,0.0,0
20,9476.617796836574,10,599661.1555096175,14,2,Brasil,5.0,0,0,2,1,1,0,1,1,1,0.0,1
58,10808.532780172554,83,1366292.6055554727,9,0,Brasil,13.75,1,14,3,2,1,0,1,1,9,70937.77883457208,1
59,15076.1266217691,35,1410708.33085895,4,0,EUA,13.75,1,13,5,5,1,1,1,1,9,86892.32292316027,1
31,9890.44375344152,26,1129397.7180484848,9,0,Brasil,5.0,1,14,4,5,1,1,0,1,8,8863.59297946347,1
28,11979.5734718911,71,1205190.7807206237,5,1,Brasil,13.75,0,1,2,3,0,0,0,0,1,0.0,0
35,13595.055057699257,37,1153164.7301986837,3,2,Alemanha,13.75,0,7,1,2,0,1,1,1,5,0.0,0
29,15140.740329241504,8,172910.1639497428,18,0,Brasil,13.75,0,4,1,1,0,0,0,1,3,0.0,0
40,4889.276150519195,5,1343828.035980432,9,1,Brasil,5.0,0,7,3,2,1,0,1,0,4,0.0,0
29,14858.98259955578,44,944852.2695789955,4,1,Brasil,13.75,0,2,1,2,0,0,0,0,1,0.0,0
30,11065.103768593099,100,882529.988277413,7,1,Alemanha,2.0,0,2,3,4,1,0,0,0,2,0.0,0
42,14829.830843457525,115,1721398.4453757834,1,1,EUA,13.75,0,1,1,2,1,0,0,0,1,0.0,0
62,15107.726769419314,92,56221.159787624245,16,1,EUA,2.0,1,12,4,3,0,0,0,0,8,17916.128033400324,0
68,18431.660244476632,114,510116.6867379228,6,1,Brasil,13.75,0,5,3,4,0,0,0,0,2,0.0,0
36,17413.814590484813,67,251592.96468706522,6,2,Brasil,13.75,0,3,3,4,1,1,1,1,3,0.0,1
63,17386.286650441187,103,80328.67877335426,14,0,Brasil,13.75,0,6,2,1,1,0,0,0,3,0.0,0
53,17774.681276664953,72,558597.2253751357,5,0,Brasil,2.0,1,9,4,5,1,1,1,1,5,54741.13489238208,1
62,13165.515939263783,79,1977067.7828614085,11,2,Brasil,13.75,0,0,2,2,0,0,0,0,0,0.0,0
25,12128.74034814736,117,547756.0546830718,1,1,Brasil,13.75,0,0,1,1,0,1,0,0,0,0.0,0
46,15491.268332713338,91,1330774.581393585,10,2,Brasil,5.0,0,2,2,2,0,0,0,0,1,0.0,0
49,14928.323805732089,49,245414.79118103572,1,1,EUA,13.75,0,0,2,3,0,0,0,0,0,0.0,0
68,10763.73505304696,115,1207676.7837939877,4,1,Brasil,5.0,0,3,2,2,1,0,0,0,1,0.0,0
61,13619.293635233073,36,1969118.1514452435,8,1,Alemanha,13.75,0,1,1,1,0,0,0,0,0,0.0,0
35,11859.614132861623,80,590756.671686326,1,0,Brasil,13.75,0,4,3,2,0,0,0,0,2,0.0,0
23,8584.268366159777,26,1697670.4765874099,8,1,Brasil,5.0,0,0,3,2,0,0,1,0,0,0.0,0
35,17161.8429655054,45,1995167.0469294055,14,1,EUA,13.75,0,6,1,1,0,0,0,0,3,0.0,0
36,12220.796970120356,61,1181222.6365542805,17,2,Brasil,5.0,0,1,3,4,0,0,0,0,0,0.0,0
39,20194.833030795402,44,625708.1898517904,9,1,Alemanha,13.75,0,5,3,4,0,0,0,1,2,0.0,0
54,5498.030919200669,4,1350327.207199321,6,0,Brasil,13.75,0,7,3,2,0,1,1,1,4,0.0,0
49,9772.884908626535,76,1691247.9304745514,1,1,Alemanha,13.75,1,12,3,4,1,0,1,0,9,61227.380985215634,1
58,12130.555346763485,81,350986.98349433683,9,0,Brasil,13.75,0,7,1,1,0,0,0,0,3,0.0,0
20,16549.524390515657,58,910506.3700444921,1,1,Brasil,13.75,0,1,3,3,0,0,0,1,0,0.0,1
45,13597.87749040874,105,645183.5431464434,14,1,Alemanha,13.75,0,0,3,2,0,0,0,0,1,0.0,0
27,13241.891016723006,108,573884.403955136,11,1,Brasil,13.75,0,1,2,2,1,0,0,0,0,0.0,0
68,7490.9448297834115,26,1723034.3088729435,8,2,Brasil,2.0,1,14,5,5,0,1,1,1,10,95294.6890121168,1
52,7372.234411082115,95,849091.4735754586,12,2,Brasil,13.75,1,11,5,5,1,1,0,1,7,69258.08761652731,1
46,13290.018641159619,79,684761.9201897865,6,2,EUA,5.0,0,2,2,1,0,0,0,1,0,0.0,1
32,6543.576024726566,116,1210985.9774377672,17,0,Brasil,2.0,1,13,4,4,1,0,0,1,8,50053.16341672726,1
50,9872.488998842686,98,446609.1434783887,11,1,Brasil,5.0,0,4,3,2,0,0,1,1,1,0.0,0
24,14003.66931634343,29,467488.0462304771,10,2,EUA,13.75,1,14,5,5,1,1,0,0,9,7433.194916906501,1
29,8070.702910892896,9,1045374.5744342942,8,1,EUA,5.0,0,3,3,3,0,0,0,0,2,0.0,0
66,18421.423849447227,78,824452.7300059064,12,0,Brasil,13.75,0,1,2,2,0,0,1,0,0,0.0,0
47,16895.74537695156,36,597014.9440054257,4,2,EUA,13.75,0,4,1,2,1,1,0,0,2,0.0,1
38,5714.320006646799,4,117362.75322546337,13,2,Brasil,2.0,0,2,2,3,0,0,0,0,2,0.0,0
48,8270.515027272051,59,1046340.734890658,3,1,Brasil,13.75,0,0,1,1,0,0,1,0,0,0.0,0
41,2856.8910220201997,102,1635052.3191461393,4,0,Brasil,13.75,0,6,2,2,1,0,0,1,4,0.0,0
37,8869.634549807466,120,1704240.6385192552,8,0,Brasil,13.75,0,4,1,2,0,1,0,0,3,0.0,0
54,15065.553906289599,37,478525.55965489964,5,1,EUA,13.75,0,3,3,3,0,0,0,0,1,0.0,0
21,10344.420230900572,88,1203285.9958555019,2,1,Brasil,13.75,0,7,3,4,1,0,0,0,3,0.0,0
45,13843.18897446387,81,1713203.8058312514,8,1,Brasil,2.0,1,12,3,3,1,0,1,0,7,50750.51998876256,0
61,5910.6627268730235,13,823364.5972697668,5,0,Brasil,13.75,0,3,3,4,0,0,0,0,1,0.0,0
37,15191.901018327622,20,1864952.2664419818,16,0,Brasil,13.75,1,9,3,4,0,1,1,1,7,21215.62545066559,1
41,9779.5630882866,17,1806927.2729678103,15,1,Brasil,13.75,0,3,3,4,0,0,0,0,3,0.0,0
67,12048.678729131621,51,424186.4558634307,19,0,EUA,13.75,0,1,3,4,0,0,0,0,0,0.0,0
66,11628.501994427788,91,525340.0174714054,13,1,Brasil,13.75,0,4,3,3,0,1,0,0,2,0.0,0
68,6913.805916430864,55,369079.5773054781,11,1,EUA,13.75,0,4,3,4,0,1,0,0,1,0.0,1
49,7387.662673040871,33,400148.15939485753,16,1,Brasil,13.75,0,4,2,2,1,0,0,0,2,0.0,0
58,15871.177876013704,21,1816645.5534752612,18,1,Brasil,13.75,0,1,3,3,0,1,0,0,1,0.0,1
53,13595.968630006782,81,1862964.4392933196,15,0,Brasil,13.75,0,7,2,3,0,0,0,1,3,0.0,1
51,16200.196166213707,22,113275.50995841059,6,2,Brasil,13.75,0,1,1,2,0,0,0,0,0,0.0,0
53,13298.632942010074,25,1191270.6777876876,8,1,Brasil,2.0,1,10,4,5,1,0,0,0,6,37652.89213516566,0
